text,label,app,app_name,rating
liked the old version better. it was easier to navigate. very accurate information though.,1,com.aws.android,AccuWeather,3
overall it's a good app,1,com.aws.android,AccuWeather,3
loved it till the update,0,com.Slack,Slack,2
makes things so much easier,2,com.booking,Booking.com,4
can't even find a town.,0,com.booking,Booking.com,1
failed to run on my galaxy iii,0,com.adobe.lrmobile,Adobe Lightroom,1
this is so easy,2,com.UCMobile.intl,UC Browser,4
very accurate information and the layout is well thought out.,2,com.aws.android,AccuWeather,4
"i think i must update the latest version of bbm but why i can't update this? i can't download the latest version. please repair this because if i must uninstall this app, i must re registration and i think all of my contact will be lost",2,com.bbm,BBM,4
"is not working in my phone vivo y <number> s last <number> days i can't read news and not use any website , it's server take long time to says no response form any website , i hate this , and i am going to uninstall this app",0,com.UCMobile.intl,UC Browser,1
needs a proper tablet ui,1,com.Slack,Slack,3
this used to be the <signature>,1,com.aws.android,AccuWeather,3
doesn't support my nef files,0,com.adobe.lrmobile,Adobe Lightroom,1
last update problem when search number adults,0,com.booking,Booking.com,1
<url> go to page <url> u failed,0,com.adobe.reader,Adobe Acrobat Reader,1
goto and bookmark features missing,1,com.adobe.reader,Adobe Acrobat Reader,3
good app good app,1,com.UCMobile.intl,UC Browser,3
this is good browser,2,com.UCMobile.intl,UC Browser,4
doesn't insert in text,1,com.bitstrips.imoji,Bitmoji,3
if it would not save the pictures on my device (bitmojies),1,com.bitstrips.imoji,Bitmoji,3
cannot save to external memory card&hate the app invitation,0,com.bbm,BBM,1
trash. idiotic login system,0,com.Slack,Slack,1
can you put it to where you can't go to your home screen?,2,cc.forestapp,Forest,4
must double pay for this crap,0,com.adobe.lrmobile,Adobe Lightroom,1
good enough! like <url>,1,com.bbm,BBM,3
lock the screen of phone that we can't use phone while growing our <url> will be more helpful to students,1,cc.forestapp,Forest,3
there are ads now?,1,cc.forestapp,Forest,3
"nice, but couldn't find night mode.",2,com.adobe.reader,Adobe Acrobat Reader,4
i'm like this app,2,com.adobe.reader,Adobe Acrobat Reader,4
"works in general, but could be much better. tapping a new message push notification shouldn't lead to an outdated view that takes <number> seconds to update. missing android wear support. every other messaging app already has this. plz fix.",1,com.Slack,Slack,3
uc is the <signature>,2,com.UCMobile.intl,UC Browser,4
some websites are not loading,0,com.UCMobile.intl,UC Browser,1
"good on mobile devices ,simply good on move",2,com.adobe.lrmobile,Adobe Lightroom,4
it work's the end,2,com.aws.android,AccuWeather,4
"best collaboration tool but fix logo! it's <url> also, your dark mode is not <url> a grey <url> doesn't save any battery on <url>",0,com.Slack,Slack,1
it's better than accure weather by far,2,com.aws.android,AccuWeather,4
protects mobile from virus,2,com.UCMobile.intl,UC Browser,4
does the job <url>,2,com.adobe.reader,Adobe Acrobat Reader,4
just started using it !,2,com.Slack,Slack,4
"bad flow, worse notifications",0,com.Slack,Slack,2
very easy to use,2,com.booking,Booking.com,4
where are my purchased mojis?,1,com.bitstrips.imoji,Bitmoji,3
totally lost credibility with their ratings,0,com.booking,Booking.com,1
"cool app, very helpful and easy to use",2,com.booking,Booking.com,4
very easy to use,2,com.bbm,BBM,4
need more clothing options and earrings and jewelry and hairstyles for african americans,1,com.bitstrips.imoji,Bitmoji,3
"no floating head, why",0,com.bitstrips.imoji,Bitmoji,1
"i love it, but desperately needs to save last <url> and place within that <url> a bookmarking function!",1,com.adobe.reader,Adobe Acrobat Reader,3
light room on the light side,2,com.adobe.lrmobile,Adobe Lightroom,4
the <number> . <number> user interface is clunky and overcomplicated,1,com.Slack,Slack,3
the new version of bbm not as good as i thought,1,com.bbm,BBM,3
edits are great but heavy on system resources,1,com.adobe.lrmobile,Adobe Lightroom,3
"this app is totally impossible to use on an android phone other than to read notifications. i have it on my pc where it's is almost useable. in an article about using posts, it's not until the end that you are told note: you can view posts on slacks mobile apps, but youll need to use slack on desktop to create and edit them. that just about sums up the app. not to be used on a phone. been trying to work out how to use it for <number> hours with no result. the documentation tells you what to do but not",0,com.Slack,Slack,1
information could be provided in smaller packets,2,com.booking,Booking.com,4
now the bottom bar is gone so you can't navigate tabs at all and the settings are buried somewhere. i wish i hadn't updated the app bc it just removed some of the <signature>,0,com.UCMobile.intl,UC Browser,1
they didn't cancel my booking and charged me for a room i didn't even stay in stupid app,0,com.booking,Booking.com,1
does the job well.,2,com.aws.android,AccuWeather,4
i cant get it to work,0,com.bitstrips.imoji,Bitmoji,1
should have to add some features like editing pdf,2,com.adobe.reader,Adobe Acrobat Reader,4
good but could be better,1,com.adobe.reader,Adobe Acrobat Reader,3
love it but it mines ever single personal detail,0,com.bitstrips.imoji,Bitmoji,1
"good app. easy to use for quick information. like others, i question the radar accuracy but it is better than most.",2,com.aws.android,AccuWeather,4
i miss my paid version.,1,com.aws.android,AccuWeather,3
not suitable as e-reader at this point.,0,com.adobe.reader,Adobe Acrobat Reader,1
when will the local adjustments tool be disponible for android users?? hope it's included on the next actualization !!,2,com.adobe.lrmobile,Adobe Lightroom,4
i use it all the time - add more features!,2,cc.forestapp,Forest,4
radar map will not move. it hasn't been accurate either.,0,com.aws.android,AccuWeather,1
it's quite good. there's always room for improvement.,1,com.adobe.lrmobile,Adobe Lightroom,3
coming from adobe this is absolute garbage. fails to open pdf files. it was only <number> kb. garbage.,0,com.adobe.reader,Adobe Acrobat Reader,1
"reinstalled several times after the last update, but the animated radar no longer works.",0,com.aws.android,AccuWeather,1
this is to much bakwas app alwayd he want verification for opening google. i hate alot of this thing and app.,0,com.UCMobile.intl,UC Browser,1
perfect for my phone,1,com.adobe.lrmobile,Adobe Lightroom,3
hate pop up head,1,com.bitstrips.imoji,Bitmoji,3
quickoffice pdf reader much better as adobe has wrong colours,0,com.adobe.reader,Adobe Acrobat Reader,1
it's very easy to use and find anything you need.,2,com.booking,Booking.com,4
i like booking in my computer,1,com.booking,Booking.com,3
if it had six stars i would give it about half,1,com.bitstrips.imoji,Bitmoji,3
good place to work in groups,2,com.Slack,Slack,4
this apps sometimes gonna be freak,1,com.bbm,BBM,3
love it except it doesn't let u pick ur own doesn't let u pick ur own outfit otherwise pretty good,2,com.bitstrips.imoji,Bitmoji,4
this app has malware.,1,cc.forestapp,Forest,3
nice one but make it free for student,2,com.adobe.reader,Adobe Acrobat Reader,4
"creative interpretation of pomodoro, <url> no account sync across devices. can't set my own working interval (i prefer <number> mins). the app definitely needs some work.",1,cc.forestapp,Forest,3
"simply not as all-round,good application as other pdf readers.",1,com.adobe.reader,Adobe Acrobat Reader,3
still not good working on windows phone,2,com.bbm,BBM,4
good comunication and simple,2,com.bbm,BBM,4
i dont undetstand it's value? can sum <number> help me w theez flashplayer? sheesh!,0,com.adobe.reader,Adobe Acrobat Reader,1
new colors and logo are disgusting,1,com.Slack,Slack,3
"great, but i want to be able to change my contact's avatar",2,com.bbm,BBM,4
too slow compare to htc's pdf viewer. no 'go to page' function,1,com.adobe.reader,Adobe Acrobat Reader,3
it is the average,2,com.UCMobile.intl,UC Browser,4
"love it, but it needs to bring back the low hanging ponytail for guys like me that has one, otherwise i'd give it a five star rating.",2,com.bitstrips.imoji,Bitmoji,4
"the app doesn't work at all. i'm currently using it on the google pixel xl and i can completely close out of the app and the tree will still be alive, i have tried everything to kill a tree and i have never been successful, other than hitting the ""give up"" button of course. i also had this problem on my old phone too, the lg g <number> .",0,cc.forestapp,Forest,1
one star coz of subscription,0,com.adobe.lrmobile,Adobe Lightroom,1
"can't login anymore, please help <url>",0,com.bitstrips.imoji,Bitmoji,1
no option to quote message in reply?,2,com.Slack,Slack,4
wont work for saml integration,1,com.Slack,Slack,3
why the almost daily updates?,1,com.booking,Booking.com,3
"simple yet effective. would be great if the app had more customisation options like moving the plants around, changing the colour etc.",2,cc.forestapp,Forest,4
"no full language support. what a shame, adobe.",0,com.adobe.reader,Adobe Acrobat Reader,1
"well, move to better coverage?",0,com.bbm,BBM,1
"is it possible to allow access via settings to some apps while on it? sometimes i need to use google docs, homework help app.",1,cc.forestapp,Forest,3
nice app but some time it provide fake news therefore i give <number> stars,2,com.UCMobile.intl,UC Browser,4
"liked it. but i can still use other apps. its good for self control but not against procrastination. to improve what after a short period of time like when the ""roots"" grow, by that time youre not allowed to exit thw app anymore until the time ends.",2,cc.forestapp,Forest,4
where are $ <number> which i got for adding team members,2,com.Slack,Slack,4
"new update won't load, please fix asap",0,com.aws.android,AccuWeather,1
while downloading music it goes to play store .,1,com.UCMobile.intl,UC Browser,3
i think it's work,2,com.UCMobile.intl,UC Browser,4
if think it's ok but the quality is pretty bad,2,com.bitstrips.imoji,Bitmoji,4
it could stand a little more work to make the quotes more gender fitting,2,com.bitstrips.imoji,Bitmoji,4
